[2025-06-27 12:57:45]  KeyloggerHunterAI initialized.
[2025-07-01 12:56:26]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:26]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-07-01 12:56:26]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:27]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:27]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:27]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:27]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:27]  Suspicious process detected: igfxem.exe (C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_cbb03399d84fb105\igfxEM.exe)
[2025-07-01 12:56:27]  Suspicious process detected: searchindexer.exe (C:\Windows\System32\SearchIndexer.exe)
[2025-07-01 12:56:27]  Suspicious process detected: sihost.exe (C:\Windows\System32\sihost.exe)
[2025-07-01 12:56:27]  Suspicious process detected: whatsapp.exe (C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2524.4.0_x64__cv1g1gvanyjgm\WhatsApp.exe)
[2025-07-01 12:56:28]  Suspicious process detected: vmcompute.exe (C:\Windows\System32\vmcompute.exe)
[2025-07-01 12:56:28]  Suspicious process detected: syntphelper.exe (C:\Program Files\Synaptics\SynTP\SynTPHelper.exe)
[2025-07-01 12:56:28]  Suspicious process detected: crashpad_handler.exe (C:\Program Files\TeamViewer\crashpad_handler.exe)
[2025-07-01 12:56:28]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-01 12:56:28]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:28]  Suspicious process detected: ouc.exe (C:\ProgramData\Safaricom Broadband\OnlineUpdate\ouc.exe)
[2025-07-01 12:56:28]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:28]  Suspicious process detected: securityhealthservice.exe (C:\Windows\System32\SecurityHealthService.exe)
[2025-07-01 12:56:28]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:29]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:29]  Suspicious process detected: searchprotocolhost.exe (C:\Windows\System32\SearchProtocolHost.exe)
[2025-07-01 12:56:29]  Suspicious process detected: aggregatorhost.exe (C:\Windows\System32\AggregatorHost.exe)
[2025-07-01 12:56:29]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-01 12:56:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:30]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:30]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:30]  Suspicious process detected: nissrv.exe (C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\NisSrv.exe)
[2025-07-01 12:56:30]  Suspicious process detected: zwebview2agent.exe (C:\Users\USER\AppData\Roaming\Zoom\bin\zWebview2Agent.exe)
[2025-07-01 12:56:30]  Suspicious process detected: powershell.exe (C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe)
[2025-07-01 12:56:30]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:30]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:30]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:30]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-01 12:56:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:31]  Suspicious process detected: shellhost.exe (C:\Windows\System32\ShellHost.exe)
[2025-07-01 12:56:31]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:31]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:31]  Suspicious process detected: applicationframehost.exe (C:\Windows\System32\ApplicationFrameHost.exe)
[2025-07-01 12:56:32]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:32]  Suspicious process detected: widgets.exe (C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.15301.20.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe)
[2025-07-01 12:56:32]  Suspicious process detected: taskhostw.exe (C:\Windows\System32\taskhostw.exe)
[2025-07-01 12:56:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:32]  Suspicious process detected: searchhost.exe (C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe)
[2025-07-01 12:56:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:32]  Suspicious process detected: winword.exe (C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE)
[2025-07-01 12:56:32]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:33]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:33]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:33]  Suspicious process detected: windowspackagemanagerserver.exe (C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.25.390.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe)
[2025-07-01 12:56:33]  Suspicious process detected: zoom.exe (C:\Users\USER\AppData\Roaming\Zoom\bin\Zoom.exe)
[2025-07-01 12:56:33]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-07-01 12:56:33]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:33]  Suspicious process detected: textinputhost.exe (C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe)
[2025-07-01 12:56:33]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-01 12:56:34]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:34]  Suspicious process detected: sdxhelper.exe (C:\Program Files\Microsoft Office\root\Office16\SDXHelper.exe)
[2025-07-01 12:56:34]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-01 12:56:34]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-01 12:56:34]  Suspicious process detected: ms-teamsupdate.exe (C:\Program Files\WindowsApps\MSTeams_25153.1010.3727.5483_x64__8wekyb3d8bbwe\ms-teamsupdate.exe)
[2025-07-01 12:56:34]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:34]  Suspicious process detected: pet.exe (C:\Users\USER\.vscode\extensions\ms-python.python-2025.8.0-win32-x64\python-env-tools\bin\pet.exe)
[2025-07-01 12:56:34]  Suspicious process detected: smartscreen.exe (C:\Windows\System32\smartscreen.exe)
[2025-07-01 12:56:35]  Suspicious process detected: officeclicktorun.exe (C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe)
[2025-07-01 12:56:35]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:35]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:35]  Suspicious process detected: tiworker.exe (C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.4484_none_a528ed6b774a60b8\TiWorker.exe)
[2025-07-01 12:56:35]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:35]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:35]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-01 12:56:35]  Suspicious process detected: powershell.exe (C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe)
[2025-07-01 12:56:35]  Suspicious process detected: monotificationux.exe (C:\Windows\UUS\Packages\Preview\amd64\MoNotificationUx.exe)
[2025-07-01 12:56:36]  Suspicious process detected: hpaudioanalytics.exe (C:\Windows\System32\DriverStore\FileRepository\hpqkbsoftwarecompnent.inf_amd64_a22c6a91e05f8cee\HPAudioAnalytics.exe)
[2025-07-01 12:56:36]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:36]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-01 12:56:36]  Suspicious process detected: snippingtool.exe (C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2503.29.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe)
[2025-07-01 12:56:36]  Suspicious process detected: shellexperiencehost.exe (C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe)
[2025-07-01 12:56:36]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:36]  Suspicious process detected: ngciso.exe (C:\Windows\System32\NgcIso.exe)
[2025-07-01 12:56:36]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:37]  Suspicious process detected: trustedinstaller.exe (C:\Windows\servicing\TrustedInstaller.exe)
[2025-07-01 12:56:37]  Suspicious process detected: conhost.exe (C:\Windows\System32\conhost.exe)
[2025-07-01 12:56:37]  Suspicious process detected: conhost.exe (C:\Windows\System32\conhost.exe)
[2025-07-01 12:56:37]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-01 12:56:37]  Suspicious process detected: backgroundtaskhost.exe (C:\Windows\System32\backgroundTaskHost.exe)
[2025-07-01 12:56:37]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-01 12:56:37]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:56:37]  Suspicious process detected: systemsettings.exe (C:\Windows\ImmersiveControlPanel\SystemSettings.exe)
[2025-07-01 12:56:38]  Suspicious process detected: explorer.exe (C:\Windows\explorer.exe)
[2025-07-01 12:56:38]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-07-01 12:56:38]  Suspicious process detected: zoom.exe (C:\Users\USER\AppData\Roaming\Zoom\bin\Zoom.exe)
[2025-07-01 12:56:38]  Suspicious process detected: powershell.exe (C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe)
[2025-07-01 12:56:38]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:56:38]  Suspicious process detected: python.exe (C:\Users\USER\Documents\reuben\keyloggerHunterAI\.venv\Scripts\python.exe)
[2025-07-01 12:56:38]  Suspicious process detected: startmenuexperiencehost.exe (C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe)
[2025-07-01 12:56:39]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:57:09]  Suspicious process detected: csrss.exe (C:\Windows\System32\csrss.exe)
[2025-07-01 12:57:09]  Suspicious process detected: smss.exe (C:\Windows\System32\smss.exe)
[2025-07-01 12:57:09]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:09]  Suspicious process detected: csrss.exe (C:\Windows\System32\csrss.exe)
[2025-07-01 12:57:09]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:09]  Suspicious process detected: wininit.exe (C:\Windows\System32\wininit.exe)
[2025-07-01 12:57:09]  Suspicious process detected: winlogon.exe (C:\Windows\System32\winlogon.exe)
[2025-07-01 12:57:10]  Suspicious process detected: services.exe (C:\Windows\System32\services.exe)
[2025-07-01 12:57:10]  Suspicious process detected: lsaiso.exe (C:\Windows\System32\LsaIso.exe)
[2025-07-01 12:57:10]  Suspicious process detected: lsass.exe (C:\Windows\System32\lsass.exe)
[2025-07-01 12:57:10]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:57:10]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:10]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:10]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:10]  Suspicious process detected: wudfhost.exe (C:\Windows\System32\WUDFHost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: fontdrvhost.exe (C:\Windows\System32\fontdrvhost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: fontdrvhost.exe (C:\Windows\System32\fontdrvhost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: wudfhost.exe (C:\Windows\System32\WUDFHost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:11]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:12]  Suspicious process detected: zoom.exe (C:\Users\USER\AppData\Roaming\Zoom\bin\Zoom.exe)
[2025-07-01 12:57:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:12]  Suspicious process detected: dwm.exe (C:\Windows\System32\dwm.exe)
[2025-07-01 12:57:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:13]  Suspicious process detected: intelcphdcpsvc.exe (C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_4e41a1e74551d4db\IntelCpHDCPSvc.exe)
[2025-07-01 12:57:13]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-01 12:57:13]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:13]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:13]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:13]  Suspicious process detected: intelcphecisvc.exe (C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_4e41a1e74551d4db\IntelCpHeciSvc.exe)
[2025-07-01 12:57:13]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:13]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:14]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:14]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:14]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-01 12:57:14]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-01 12:57:14]  Registry persistence flag: OneDrive -> "C:\Program Files\Microsoft OneDrive\OneDrive.exe" /background in Software\Microsoft\Windows\CurrentVersion\Run
[2025-07-01 12:57:14]  Suspicious process detected: vmms.exe (C:\Windows\System32\vmms.exe)
[2025-07-01 12:57:14]  Registry persistence flag: MicrosoftEdgeAutoLaunch_28CC4C91291F97998E40A29656715B1C -> "C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" --win-session-start in Software\Microsoft\Windows\CurrentVersion\Run
